,action_stage_1,transition_type,reward,prev_reward,transition_prev,stay
0,0.0,0.0,1.0,0.0,0.0,False
1,1.0,1.0,0.0,1.0,0.0,False
2,0.0,1.0,0.0,0.0,1.0,False
3,0.0,1.0,1.0,0.0,1.0,True
4,0.0,0.0,0.0,1.0,1.0,True
5,1.0,1.0,0.0,0.0,0.0,False
6,0.0,1.0,0.0,0.0,1.0,False
7,0.0,1.0,1.0,0.0,1.0,True
8,1.0,0.0,1.0,1.0,1.0,False
9,0.0,1.0,1.0,1.0,0.0,False
10,0.0,1.0,0.0,1.0,1.0,True
11,0.0,1.0,0.0,0.0,1.0,True
12,1.0,1.0,0.0,0.0,1.0,False
13,0.0,1.0,1.0,0.0,1.0,False
14,1.0,0.0,0.0,1.0,1.0,False
15,0.0,1.0,1.0,0.0,0.0,False
16,1.0,1.0,0.0,1.0,1.0,False
17,1.0,0.0,1.0,0.0,1.0,True
18,0.0,1.0,1.0,1.0,0.0,False
19,0.0,0.0,1.0,1.0,1.0,True
20,1.0,1.0,0.0,1.0,0.0,False
21,0.0,1.0,1.0,0.0,1.0,False
22,1.0,0.0,0.0,1.0,1.0,False
23,0.0,1.0,1.0,0.0,0.0,False
24,1.0,1.0,0.0,1.0,1.0,False
25,0.0,0.0,0.0,0.0,1.0,False
26,1.0,0.0,1.0,0.0,0.0,False
27,0.0,0.0,0.0,1.0,0.0,False
28,1.0,1.0,1.0,0.0,0.0,False
29,0.0,1.0,1.0,1.0,1.0,False
30,1.0,1.0,0.0,1.0,1.0,False
31,0.0,1.0,1.0,0.0,1.0,False
32,1.0,1.0,0.0,1.0,1.0,False
33,0.0,1.0,1.0,0.0,1.0,False
34,1.0,1.0,0.0,1.0,1.0,False
35,0.0,1.0,1.0,0.0,1.0,False
36,0.0,0.0,0.0,1.0,1.0,True
37,1.0,1.0,0.0,0.0,0.0,False
38,0.0,1.0,1.0,0.0,1.0,False
39,1.0,1.0,0.0,1.0,1.0,False
40,1.0,1.0,0.0,0.0,1.0,True
41,0.0,1.0,0.0,0.0,1.0,False
42,0.0,1.0,1.0,0.0,1.0,True
43,0.0,1.0,1.0,1.0,1.0,True
44,1.0,0.0,0.0,1.0,1.0,False
45,1.0,1.0,0.0,0.0,0.0,True
46,0.0,1.0,1.0,0.0,1.0,False
47,0.0,1.0,0.0,1.0,1.0,True
48,0.0,1.0,1.0,0.0,1.0,True
49,1.0,1.0,0.0,1.0,1.0,False
50,0.0,1.0,1.0,0.0,1.0,False
51,1.0,1.0,0.0,1.0,1.0,False
52,0.0,1.0,1.0,0.0,1.0,False
53,0.0,1.0,1.0,1.0,1.0,True
54,1.0,1.0,0.0,1.0,1.0,False
55,0.0,0.0,0.0,0.0,1.0,False
56,0.0,1.0,1.0,0.0,0.0,True
57,1.0,1.0,0.0,1.0,1.0,False
58,0.0,1.0,1.0,0.0,1.0,False
59,1.0,1.0,0.0,1.0,1.0,False
60,0.0,1.0,1.0,0.0,1.0,False
61,1.0,0.0,1.0,1.0,1.0,False
62,0.0,1.0,1.0,1.0,0.0,False
63,1.0,1.0,0.0,1.0,1.0,False
64,0.0,1.0,1.0,0.0,1.0,False
65,1.0,1.0,0.0,1.0,1.0,False
66,1.0,0.0,1.0,0.0,1.0,True
67,0.0,1.0,1.0,1.0,0.0,False
68,1.0,1.0,1.0,1.0,1.0,False
69,0.0,1.0,1.0,1.0,1.0,False
70,0.0,1.0,1.0,1.0,1.0,True
71,0.0,1.0,1.0,1.0,1.0,True
72,1.0,1.0,1.0,1.0,1.0,False
73,1.0,1.0,0.0,1.0,1.0,True
74,1.0,1.0,1.0,0.0,1.0,True
75,0.0,1.0,0.0,1.0,1.0,False
76,0.0,1.0,0.0,0.0,1.0,True
77,1.0,1.0,1.0,0.0,1.0,False
78,0.0,0.0,0.0,1.0,1.0,False
79,1.0,1.0,0.0,0.0,0.0,False
80,0.0,1.0,1.0,0.0,1.0,False
81,1.0,0.0,1.0,1.0,1.0,False
82,1.0,0.0,1.0,1.0,0.0,True
83,0.0,1.0,1.0,1.0,0.0,False
84,1.0,1.0,0.0,1.0,1.0,False
85,0.0,1.0,1.0,0.0,1.0,False
86,1.0,1.0,1.0,1.0,1.0,False
87,1.0,1.0,0.0,1.0,1.0,True
88,1.0,1.0,1.0,0.0,1.0,True
89,0.0,1.0,0.0,1.0,1.0,False
90,0.0,1.0,1.0,0.0,1.0,True
91,1.0,1.0,0.0,1.0,1.0,False
92,1.0,1.0,0.0,0.0,1.0,True
93,0.0,0.0,0.0,0.0,1.0,False
94,1.0,1.0,1.0,0.0,0.0,False
95,0.0,1.0,0.0,1.0,1.0,False
96,1.0,1.0,0.0,0.0,1.0,False
97,1.0,1.0,1.0,0.0,1.0,True
98,0.0,1.0,1.0,1.0,1.0,False
99,0.0,1.0,1.0,1.0,1.0,True
100,1.0,0.0,0.0,1.0,1.0,False
101,0.0,0.0,1.0,0.0,0.0,False
102,1.0,0.0,0.0,1.0,0.0,False
103,0.0,1.0,0.0,0.0,0.0,False
104,0.0,1.0,0.0,0.0,1.0,True
105,1.0,1.0,1.0,0.0,1.0,False
106,0.0,1.0,1.0,1.0,1.0,False
107,1.0,0.0,1.0,1.0,1.0,False
108,0.0,1.0,0.0,1.0,0.0,False
109,0.0,0.0,1.0,0.0,1.0,True
110,1.0,1.0,1.0,1.0,0.0,False
111,1.0,0.0,0.0,1.0,1.0,True
112,1.0,1.0,1.0,0.0,0.0,True
113,1.0,0.0,0.0,1.0,1.0,True
114,0.0,0.0,1.0,0.0,0.0,False
115,1.0,1.0,1.0,1.0,0.0,False
116,0.0,1.0,0.0,1.0,1.0,False
117,0.0,1.0,0.0,0.0,1.0,True
118,0.0,1.0,1.0,0.0,1.0,True
119,1.0,1.0,1.0,1.0,1.0,False
120,0.0,1.0,0.0,1.0,1.0,False
121,1.0,1.0,0.0,0.0,1.0,False
122,0.0,0.0,1.0,0.0,1.0,False
123,1.0,1.0,0.0,1.0,0.0,False
124,1.0,1.0,1.0,0.0,1.0,True
125,1.0,1.0,1.0,1.0,1.0,True
126,0.0,0.0,1.0,1.0,1.0,False
127,1.0,0.0,0.0,1.0,0.0,False
128,0.0,0.0,1.0,0.0,0.0,False
129,1.0,1.0,1.0,1.0,0.0,False
130,0.0,1.0,0.0,1.0,1.0,False
131,1.0,1.0,1.0,0.0,1.0,False
132,0.0,0.0,1.0,1.0,1.0,False
133,1.0,0.0,0.0,1.0,0.0,False
134,0.0,1.0,1.0,0.0,0.0,False
135,1.0,1.0,1.0,1.0,1.0,False
136,1.0,1.0,0.0,1.0,1.0,True
137,0.0,1.0,0.0,0.0,1.0,False
138,1.0,1.0,1.0,0.0,1.0,False
139,0.0,1.0,0.0,1.0,1.0,False
140,0.0,1.0,1.0,0.0,1.0,True
141,1.0,1.0,0.0,1.0,1.0,False
142,0.0,0.0,0.0,0.0,1.0,False
143,0.0,1.0,0.0,0.0,0.0,True
144,0.0,0.0,1.0,0.0,1.0,True
145,1.0,1.0,1.0,1.0,0.0,False
146,0.0,1.0,0.0,1.0,1.0,False
147,0.0,1.0,0.0,0.0,1.0,True
148,1.0,1.0,1.0,0.0,1.0,False
149,0.0,1.0,0.0,1.0,1.0,False
150,0.0,0.0,1.0,0.0,1.0,True
151,1.0,1.0,1.0,1.0,0.0,False
152,0.0,1.0,0.0,1.0,1.0,False
153,0.0,0.0,1.0,0.0,1.0,True
154,1.0,1.0,1.0,1.0,0.0,False
155,1.0,1.0,1.0,1.0,1.0,True
156,0.0,1.0,0.0,1.0,1.0,False
157,0.0,0.0,1.0,0.0,1.0,True
158,1.0,1.0,0.0,1.0,0.0,False
159,0.0,1.0,0.0,0.0,1.0,False
160,0.0,1.0,0.0,0.0,1.0,True
161,0.0,1.0,0.0,0.0,1.0,True
162,1.0,0.0,0.0,0.0,1.0,False
163,0.0,1.0,0.0,0.0,0.0,False
164,1.0,1.0,1.0,0.0,1.0,False
165,0.0,0.0,1.0,1.0,1.0,False
166,1.0,0.0,0.0,1.0,0.0,False
167,0.0,1.0,1.0,0.0,0.0,False
168,1.0,0.0,1.0,1.0,1.0,False
169,1.0,1.0,1.0,1.0,0.0,True
170,1.0,1.0,1.0,1.0,1.0,True
171,0.0,0.0,1.0,1.0,1.0,False
172,1.0,1.0,1.0,1.0,0.0,False
173,0.0,1.0,0.0,1.0,1.0,False
174,1.0,1.0,1.0,0.0,1.0,False
175,0.0,1.0,0.0,1.0,1.0,False
176,1.0,1.0,1.0,0.0,1.0,False
177,0.0,1.0,0.0,1.0,1.0,False
178,0.0,1.0,0.0,0.0,1.0,True
179,1.0,1.0,1.0,0.0,1.0,False
180,0.0,1.0,0.0,1.0,1.0,False
181,0.0,1.0,0.0,0.0,1.0,True
182,1.0,1.0,1.0,0.0,1.0,False
183,0.0,1.0,1.0,1.0,1.0,False
184,1.0,1.0,0.0,1.0,1.0,False
185,1.0,1.0,1.0,0.0,1.0,True
186,0.0,1.0,0.0,1.0,1.0,False
187,1.0,1.0,0.0,0.0,1.0,False
188,1.0,1.0,1.0,0.0,1.0,True
189,0.0,1.0,0.0,1.0,1.0,False
190,0.0,1.0,0.0,0.0,1.0,True
191,1.0,1.0,1.0,0.0,1.0,False
192,1.0,1.0,1.0,1.0,1.0,True
193,1.0,0.0,0.0,1.0,1.0,True
194,0.0,1.0,0.0,0.0,0.0,False
195,1.0,1.0,1.0,0.0,1.0,False
196,0.0,1.0,0.0,1.0,1.0,False
197,0.0,1.0,1.0,0.0,1.0,True
198,1.0,0.0,1.0,1.0,1.0,False
199,0.0,1.0,0.0,1.0,0.0,False
200,0.0,1.0,1.0,0.0,1.0,True
201,0.0,1.0,1.0,1.0,1.0,True
202,1.0,1.0,0.0,1.0,1.0,False
203,0.0,1.0,1.0,0.0,1.0,False
204,1.0,1.0,0.0,1.0,1.0,False
205,1.0,0.0,1.0,0.0,1.0,True
206,0.0,1.0,1.0,1.0,0.0,False
207,0.0,1.0,0.0,1.0,1.0,True
208,1.0,0.0,1.0,0.0,1.0,False
209,1.0,1.0,0.0,1.0,0.0,True
210,0.0,1.0,1.0,0.0,1.0,False
211,1.0,1.0,0.0,1.0,1.0,False
212,0.0,1.0,0.0,0.0,1.0,False
213,1.0,1.0,1.0,0.0,1.0,False
214,0.0,1.0,1.0,1.0,1.0,False
215,0.0,0.0,0.0,1.0,1.0,True
216,1.0,1.0,0.0,0.0,0.0,False
217,0.0,1.0,1.0,0.0,1.0,False
218,1.0,0.0,1.0,1.0,1.0,False
219,0.0,1.0,1.0,1.0,0.0,False
220,1.0,1.0,0.0,1.0,1.0,False
