,action_stage_1,transition_type,reward,prev_reward,transition_prev,stay
0,0.0,1.0,1.0,0.0,0.0,False
1,1.0,0.0,1.0,1.0,1.0,False
2,1.0,0.0,1.0,1.0,0.0,True
3,1.0,1.0,0.0,1.0,0.0,True
4,0.0,1.0,1.0,0.0,1.0,False
5,0.0,1.0,1.0,1.0,1.0,True
6,0.0,1.0,1.0,1.0,1.0,True
7,0.0,1.0,1.0,1.0,1.0,True
8,0.0,0.0,0.0,1.0,1.0,True
9,0.0,1.0,0.0,0.0,0.0,True
10,0.0,1.0,1.0,0.0,1.0,True
11,0.0,0.0,1.0,1.0,1.0,True
12,1.0,1.0,0.0,1.0,0.0,False
13,1.0,1.0,0.0,0.0,1.0,True
14,1.0,0.0,1.0,0.0,1.0,True
15,0.0,1.0,1.0,1.0,0.0,False
16,0.0,0.0,1.0,1.0,1.0,True
17,1.0,1.0,0.0,1.0,0.0,False
18,1.0,1.0,0.0,0.0,1.0,True
19,1.0,1.0,0.0,0.0,1.0,True
20,0.0,1.0,1.0,0.0,1.0,False
21,0.0,1.0,1.0,1.0,1.0,True
22,1.0,1.0,1.0,1.0,1.0,False
23,1.0,1.0,0.0,1.0,1.0,True
24,0.0,1.0,1.0,0.0,1.0,False
25,1.0,1.0,0.0,1.0,1.0,False
26,0.0,1.0,0.0,0.0,1.0,False
27,1.0,0.0,1.0,0.0,1.0,False
28,1.0,1.0,1.0,1.0,0.0,True
29,1.0,0.0,1.0,1.0,1.0,True
30,1.0,1.0,0.0,1.0,0.0,True
31,0.0,1.0,1.0,0.0,1.0,False
32,0.0,1.0,1.0,1.0,1.0,True
33,0.0,1.0,1.0,1.0,1.0,True
34,0.0,0.0,0.0,1.0,1.0,True
35,0.0,1.0,1.0,0.0,0.0,True
36,0.0,0.0,0.0,1.0,1.0,True
37,1.0,1.0,1.0,0.0,0.0,False
38,0.0,1.0,1.0,1.0,1.0,False
39,1.0,1.0,0.0,1.0,1.0,False
40,1.0,1.0,0.0,0.0,1.0,True
41,1.0,1.0,0.0,0.0,1.0,True
42,0.0,1.0,1.0,0.0,1.0,False
43,0.0,1.0,1.0,1.0,1.0,True
44,1.0,0.0,1.0,1.0,1.0,False
45,0.0,1.0,1.0,1.0,0.0,False
46,0.0,1.0,1.0,1.0,1.0,True
