,action_stage_1,transition_type,reward,prev_reward,transition_prev,stay
0,1.0,1.0,0.0,0.0,0.0,False
1,0.0,1.0,1.0,0.0,1.0,False
2,1.0,1.0,0.0,1.0,1.0,False
3,0.0,1.0,1.0,0.0,1.0,False
4,0.0,0.0,1.0,1.0,1.0,True
5,1.0,1.0,0.0,1.0,0.0,False
6,0.0,1.0,1.0,0.0,1.0,False
7,0.0,0.0,0.0,1.0,1.0,True
8,0.0,1.0,1.0,0.0,0.0,True
9,0.0,1.0,0.0,1.0,1.0,True
10,1.0,1.0,0.0,0.0,1.0,False
11,0.0,1.0,1.0,0.0,1.0,False
12,0.0,1.0,0.0,1.0,1.0,True
13,1.0,1.0,0.0,0.0,1.0,False
14,1.0,0.0,1.0,0.0,1.0,True
15,0.0,1.0,1.0,1.0,0.0,False
16,1.0,1.0,0.0,1.0,1.0,False
17,0.0,1.0,1.0,0.0,1.0,False
18,0.0,1.0,1.0,1.0,1.0,True
19,0.0,1.0,1.0,1.0,1.0,True
20,0.0,1.0,1.0,1.0,1.0,True
21,0.0,1.0,0.0,1.0,1.0,True
22,1.0,1.0,0.0,0.0,1.0,False
23,0.0,1.0,1.0,0.0,1.0,False
24,0.0,1.0,0.0,1.0,1.0,True
25,0.0,0.0,0.0,0.0,1.0,True
26,0.0,1.0,1.0,0.0,0.0,True
27,0.0,1.0,0.0,1.0,1.0,True
28,1.0,1.0,0.0,0.0,1.0,False
29,0.0,0.0,0.0,0.0,1.0,False
30,0.0,1.0,0.0,0.0,0.0,True
31,1.0,1.0,0.0,0.0,1.0,False
32,0.0,0.0,0.0,0.0,1.0,False
33,0.0,1.0,1.0,0.0,0.0,True
34,1.0,1.0,0.0,1.0,1.0,False
35,1.0,0.0,1.0,0.0,1.0,True
36,0.0,1.0,1.0,1.0,0.0,False
37,0.0,1.0,0.0,1.0,1.0,True
38,0.0,1.0,1.0,0.0,1.0,True
39,1.0,0.0,1.0,1.0,1.0,False
40,0.0,1.0,1.0,1.0,0.0,False
41,1.0,1.0,0.0,1.0,1.0,False
42,0.0,1.0,1.0,0.0,1.0,False
43,1.0,1.0,1.0,1.0,1.0,False
44,0.0,1.0,1.0,1.0,1.0,False
45,0.0,0.0,0.0,1.0,1.0,True
46,1.0,1.0,0.0,0.0,0.0,False
47,0.0,1.0,1.0,0.0,1.0,False
48,0.0,1.0,0.0,1.0,1.0,True
49,0.0,0.0,0.0,0.0,1.0,True
50,0.0,1.0,1.0,0.0,0.0,True
51,1.0,1.0,0.0,1.0,1.0,False
52,0.0,1.0,1.0,0.0,1.0,False
53,0.0,0.0,0.0,1.0,1.0,True
54,0.0,1.0,1.0,0.0,0.0,True
55,0.0,1.0,0.0,1.0,1.0,True
56,1.0,1.0,0.0,0.0,1.0,False
57,0.0,1.0,0.0,0.0,1.0,False
58,1.0,0.0,1.0,0.0,1.0,False
59,1.0,0.0,1.0,1.0,0.0,True
60,0.0,1.0,0.0,1.0,0.0,False
61,1.0,1.0,0.0,0.0,1.0,False
62,0.0,1.0,0.0,0.0,1.0,False
63,1.0,1.0,0.0,0.0,1.0,False
64,0.0,1.0,0.0,0.0,1.0,False
65,0.0,0.0,0.0,0.0,1.0,True
66,1.0,1.0,0.0,0.0,0.0,False
67,1.0,1.0,0.0,0.0,1.0,True
68,1.0,1.0,0.0,0.0,1.0,True
69,1.0,1.0,0.0,0.0,1.0,True
70,0.0,0.0,0.0,0.0,1.0,False
71,1.0,1.0,0.0,0.0,0.0,False
72,0.0,0.0,0.0,0.0,1.0,False
73,1.0,1.0,0.0,0.0,0.0,False
74,1.0,0.0,1.0,0.0,1.0,True
75,0.0,0.0,0.0,1.0,0.0,False
76,0.0,1.0,1.0,0.0,0.0,True
77,1.0,1.0,0.0,1.0,1.0,False
78,0.0,1.0,1.0,0.0,1.0,False
79,0.0,1.0,0.0,1.0,1.0,True
80,1.0,1.0,0.0,0.0,1.0,False
81,0.0,1.0,1.0,0.0,1.0,False
82,1.0,1.0,0.0,1.0,1.0,False
83,0.0,1.0,1.0,0.0,1.0,False
84,0.0,1.0,1.0,1.0,1.0,True
85,0.0,1.0,0.0,1.0,1.0,True
86,1.0,1.0,0.0,0.0,1.0,False
87,0.0,1.0,1.0,0.0,1.0,False
88,0.0,1.0,1.0,1.0,1.0,True
89,0.0,1.0,0.0,1.0,1.0,True
90,0.0,0.0,0.0,0.0,1.0,True
91,0.0,1.0,1.0,0.0,0.0,True
92,1.0,1.0,0.0,1.0,1.0,False
93,0.0,1.0,0.0,0.0,1.0,False
94,1.0,1.0,0.0,0.0,1.0,False
95,1.0,1.0,1.0,0.0,1.0,True
96,1.0,1.0,0.0,1.0,1.0,True
97,1.0,1.0,0.0,0.0,1.0,True
98,0.0,1.0,0.0,0.0,1.0,False
99,0.0,1.0,1.0,0.0,1.0,True
100,1.0,1.0,1.0,1.0,1.0,False
101,0.0,1.0,0.0,1.0,1.0,False
102,1.0,1.0,1.0,0.0,1.0,False
103,0.0,1.0,0.0,1.0,1.0,False
104,1.0,1.0,1.0,0.0,1.0,False
105,0.0,0.0,1.0,1.0,1.0,False
106,0.0,1.0,0.0,1.0,0.0,True
107,1.0,1.0,1.0,0.0,1.0,False
108,1.0,1.0,1.0,1.0,1.0,True
109,0.0,1.0,0.0,1.0,1.0,False
110,1.0,0.0,0.0,0.0,1.0,False
111,1.0,1.0,1.0,0.0,0.0,True
112,0.0,1.0,0.0,1.0,1.0,False
113,1.0,0.0,0.0,0.0,1.0,False
114,1.0,1.0,1.0,0.0,0.0,True
115,1.0,1.0,1.0,1.0,1.0,True
116,0.0,1.0,0.0,1.0,1.0,False
117,1.0,0.0,0.0,0.0,1.0,False
118,1.0,1.0,1.0,0.0,0.0,True
119,1.0,1.0,1.0,1.0,1.0,True
120,0.0,1.0,0.0,1.0,1.0,False
121,1.0,1.0,0.0,0.0,1.0,False
122,1.0,1.0,1.0,0.0,1.0,True
123,1.0,1.0,1.0,1.0,1.0,True
124,1.0,1.0,1.0,1.0,1.0,True
125,0.0,1.0,1.0,1.0,1.0,False
126,1.0,1.0,1.0,1.0,1.0,False
127,1.0,0.0,1.0,1.0,1.0,True
128,0.0,1.0,0.0,1.0,0.0,False
129,0.0,1.0,0.0,0.0,1.0,True
130,0.0,1.0,1.0,0.0,1.0,True
131,0.0,1.0,0.0,1.0,1.0,True
132,0.0,1.0,0.0,0.0,1.0,True
133,1.0,1.0,0.0,0.0,1.0,False
134,1.0,0.0,1.0,0.0,1.0,True
135,0.0,1.0,1.0,1.0,0.0,False
136,0.0,0.0,1.0,1.0,1.0,True
137,0.0,1.0,1.0,1.0,0.0,True
