,action_stage_1,transition_type,reward,prev_reward,transition_prev,stay
0,0.0,1.0,0.0,0.0,0.0,False
1,0.0,0.0,1.0,0.0,1.0,True
2,0.0,1.0,1.0,1.0,0.0,True
3,0.0,0.0,0.0,1.0,1.0,True
4,0.0,0.0,0.0,0.0,0.0,True
5,0.0,1.0,0.0,0.0,0.0,True
6,0.0,1.0,1.0,0.0,1.0,True
7,0.0,0.0,0.0,1.0,1.0,True
8,0.0,0.0,0.0,0.0,0.0,True
9,0.0,1.0,0.0,0.0,0.0,True
10,0.0,1.0,1.0,0.0,1.0,True
11,0.0,1.0,1.0,1.0,1.0,True
12,0.0,1.0,1.0,1.0,1.0,True
13,0.0,1.0,1.0,1.0,1.0,True
14,0.0,1.0,1.0,1.0,1.0,True
15,0.0,1.0,1.0,1.0,1.0,True
16,0.0,1.0,1.0,1.0,1.0,True
17,1.0,1.0,0.0,1.0,1.0,False
18,0.0,0.0,0.0,0.0,1.0,False
19,0.0,1.0,0.0,0.0,0.0,True
20,0.0,0.0,0.0,0.0,1.0,True
21,0.0,1.0,1.0,0.0,0.0,True
22,0.0,1.0,1.0,1.0,1.0,True
23,0.0,1.0,1.0,1.0,1.0,True
24,0.0,0.0,0.0,1.0,1.0,True
25,0.0,1.0,0.0,0.0,0.0,True
26,0.0,1.0,1.0,0.0,1.0,True
27,0.0,0.0,0.0,1.0,1.0,True
28,0.0,1.0,1.0,0.0,0.0,True
29,0.0,0.0,0.0,1.0,1.0,True
30,0.0,1.0,1.0,0.0,0.0,True
31,0.0,1.0,1.0,1.0,1.0,True
32,0.0,1.0,1.0,1.0,1.0,True
33,0.0,1.0,0.0,1.0,1.0,True
34,0.0,1.0,1.0,0.0,1.0,True
35,0.0,1.0,1.0,1.0,1.0,True
36,0.0,1.0,0.0,1.0,1.0,True
37,0.0,0.0,0.0,0.0,1.0,True
38,0.0,1.0,1.0,0.0,0.0,True
39,0.0,1.0,0.0,1.0,1.0,True
40,0.0,0.0,0.0,0.0,1.0,True
41,0.0,0.0,0.0,0.0,0.0,True
42,0.0,0.0,1.0,0.0,0.0,True
43,0.0,1.0,1.0,1.0,0.0,True
44,0.0,1.0,0.0,1.0,1.0,True
45,0.0,1.0,1.0,0.0,1.0,True
46,0.0,1.0,1.0,1.0,1.0,True
47,0.0,1.0,0.0,1.0,1.0,True
48,0.0,0.0,0.0,0.0,1.0,True
49,0.0,1.0,1.0,0.0,0.0,True
50,0.0,0.0,0.0,1.0,1.0,True
51,0.0,0.0,0.0,0.0,0.0,True
52,0.0,1.0,0.0,0.0,0.0,True
53,0.0,1.0,1.0,0.0,1.0,True
54,0.0,1.0,1.0,1.0,1.0,True
55,0.0,1.0,0.0,1.0,1.0,True
56,0.0,1.0,0.0,0.0,1.0,True
57,0.0,1.0,1.0,0.0,1.0,True
58,0.0,1.0,1.0,1.0,1.0,True
59,0.0,1.0,0.0,1.0,1.0,True
60,0.0,0.0,0.0,0.0,1.0,True
61,0.0,1.0,1.0,0.0,0.0,True
62,0.0,1.0,0.0,1.0,1.0,True
63,0.0,0.0,0.0,0.0,1.0,True
64,0.0,1.0,1.0,0.0,0.0,True
65,0.0,1.0,1.0,1.0,1.0,True
66,0.0,1.0,0.0,1.0,1.0,True
67,0.0,1.0,1.0,0.0,1.0,True
68,0.0,1.0,1.0,1.0,1.0,True
69,0.0,1.0,0.0,1.0,1.0,True
70,0.0,1.0,1.0,0.0,1.0,True
71,0.0,1.0,1.0,1.0,1.0,True
72,0.0,0.0,0.0,1.0,1.0,True
73,0.0,0.0,0.0,0.0,0.0,True
74,0.0,1.0,0.0,0.0,0.0,True
75,0.0,1.0,0.0,0.0,1.0,True
76,0.0,1.0,1.0,0.0,1.0,True
77,0.0,1.0,1.0,1.0,1.0,True
78,0.0,1.0,0.0,1.0,1.0,True
79,0.0,1.0,1.0,0.0,1.0,True
80,0.0,0.0,1.0,1.0,1.0,True
81,0.0,1.0,1.0,1.0,0.0,True
82,0.0,1.0,1.0,1.0,1.0,True
83,0.0,0.0,0.0,1.0,1.0,True
84,0.0,0.0,0.0,0.0,0.0,True
85,0.0,1.0,1.0,0.0,0.0,True
86,0.0,1.0,1.0,1.0,1.0,True
87,0.0,1.0,1.0,1.0,1.0,True
88,0.0,0.0,0.0,1.0,1.0,True
89,1.0,1.0,0.0,0.0,0.0,False
90,0.0,0.0,0.0,0.0,1.0,False
91,0.0,0.0,0.0,0.0,0.0,True
92,0.0,1.0,1.0,0.0,0.0,True
93,0.0,0.0,0.0,1.0,1.0,True
94,0.0,1.0,1.0,0.0,0.0,True
95,0.0,1.0,1.0,1.0,1.0,True
96,0.0,0.0,0.0,1.0,1.0,True
97,0.0,1.0,1.0,0.0,0.0,True
98,0.0,1.0,0.0,1.0,1.0,True
99,0.0,1.0,1.0,0.0,1.0,True
100,0.0,1.0,0.0,1.0,1.0,True
101,0.0,1.0,0.0,0.0,1.0,True
102,0.0,1.0,0.0,0.0,1.0,True
103,0.0,1.0,0.0,0.0,1.0,True
104,1.0,1.0,1.0,0.0,1.0,False
105,1.0,0.0,0.0,1.0,1.0,True
106,1.0,1.0,0.0,0.0,0.0,True
107,0.0,1.0,0.0,0.0,1.0,False
108,0.0,1.0,0.0,0.0,1.0,True
109,0.0,1.0,0.0,0.0,1.0,True
110,0.0,1.0,1.0,0.0,1.0,True
111,0.0,1.0,1.0,1.0,1.0,True
112,0.0,1.0,1.0,1.0,1.0,True
113,0.0,0.0,1.0,1.0,1.0,True
114,0.0,1.0,0.0,1.0,0.0,True
115,0.0,1.0,1.0,0.0,1.0,True
116,0.0,0.0,1.0,1.0,1.0,True
117,0.0,0.0,1.0,1.0,0.0,True
118,0.0,1.0,0.0,1.0,0.0,True
119,1.0,1.0,1.0,0.0,1.0,False
120,1.0,1.0,1.0,1.0,1.0,True
121,1.0,1.0,1.0,1.0,1.0,True
122,1.0,1.0,1.0,1.0,1.0,True
123,1.0,0.0,0.0,1.0,1.0,True
124,1.0,1.0,0.0,0.0,0.0,True
125,1.0,0.0,0.0,0.0,1.0,True
126,1.0,0.0,0.0,0.0,0.0,True
127,1.0,1.0,0.0,0.0,0.0,True
128,1.0,1.0,1.0,0.0,1.0,True
129,1.0,1.0,1.0,1.0,1.0,True
130,1.0,1.0,1.0,1.0,1.0,True
131,1.0,1.0,1.0,1.0,1.0,True
132,1.0,0.0,0.0,1.0,1.0,True
133,1.0,0.0,0.0,0.0,0.0,True
134,0.0,1.0,0.0,0.0,0.0,False
135,1.0,1.0,1.0,0.0,1.0,False
136,1.0,1.0,1.0,1.0,1.0,True
137,1.0,1.0,1.0,1.0,1.0,True
138,1.0,1.0,1.0,1.0,1.0,True
139,1.0,0.0,0.0,1.0,1.0,True
140,1.0,0.0,0.0,0.0,0.0,True
141,1.0,1.0,1.0,0.0,0.0,True
142,1.0,1.0,1.0,1.0,1.0,True
143,1.0,1.0,1.0,1.0,1.0,True
144,1.0,1.0,1.0,1.0,1.0,True
145,1.0,1.0,1.0,1.0,1.0,True
146,1.0,1.0,0.0,1.0,1.0,True
147,1.0,1.0,1.0,0.0,1.0,True
148,1.0,1.0,0.0,1.0,1.0,True
149,1.0,1.0,1.0,0.0,1.0,True
150,1.0,1.0,0.0,1.0,1.0,True
151,1.0,0.0,0.0,0.0,1.0,True
152,1.0,0.0,1.0,0.0,0.0,True
153,1.0,1.0,1.0,1.0,0.0,True
154,1.0,0.0,0.0,1.0,1.0,True
155,1.0,1.0,1.0,0.0,0.0,True
156,1.0,0.0,0.0,1.0,1.0,True
157,1.0,0.0,0.0,0.0,0.0,True
158,1.0,1.0,1.0,0.0,0.0,True
159,1.0,1.0,1.0,1.0,1.0,True
160,1.0,1.0,1.0,1.0,1.0,True
161,1.0,0.0,0.0,1.0,1.0,True
162,1.0,1.0,0.0,0.0,0.0,True
163,1.0,1.0,0.0,0.0,1.0,True
164,1.0,1.0,1.0,0.0,1.0,True
165,1.0,1.0,1.0,1.0,1.0,True
166,1.0,0.0,0.0,1.0,1.0,True
167,1.0,0.0,0.0,0.0,0.0,True
168,1.0,1.0,1.0,0.0,0.0,True
169,1.0,1.0,1.0,1.0,1.0,True
170,1.0,1.0,1.0,1.0,1.0,True
171,1.0,1.0,1.0,1.0,1.0,True
172,1.0,1.0,1.0,1.0,1.0,True
173,1.0,0.0,0.0,1.0,1.0,True
174,1.0,1.0,1.0,0.0,0.0,True
175,1.0,1.0,1.0,1.0,1.0,True
176,1.0,0.0,0.0,1.0,1.0,True
177,1.0,0.0,0.0,0.0,0.0,True
178,1.0,1.0,1.0,0.0,0.0,True
179,1.0,1.0,1.0,1.0,1.0,True
180,1.0,1.0,1.0,1.0,1.0,True
181,1.0,1.0,0.0,1.0,1.0,True
182,1.0,1.0,1.0,0.0,1.0,True
183,1.0,0.0,0.0,1.0,1.0,True
184,1.0,1.0,0.0,0.0,0.0,True
185,1.0,1.0,1.0,0.0,1.0,True
186,1.0,1.0,1.0,1.0,1.0,True
187,1.0,1.0,1.0,1.0,1.0,True
188,1.0,1.0,1.0,1.0,1.0,True
189,1.0,0.0,0.0,1.0,1.0,True
190,1.0,0.0,1.0,0.0,0.0,True
191,0.0,1.0,0.0,1.0,0.0,False
192,1.0,0.0,0.0,0.0,1.0,False
193,1.0,1.0,1.0,0.0,0.0,True
194,0.0,1.0,0.0,1.0,1.0,False
195,1.0,1.0,1.0,0.0,1.0,False
196,1.0,1.0,1.0,1.0,1.0,True
197,1.0,0.0,0.0,1.0,1.0,True
198,0.0,0.0,1.0,0.0,0.0,False
199,1.0,1.0,1.0,1.0,0.0,False
200,1.0,1.0,0.0,1.0,1.0,True
201,1.0,1.0,0.0,0.0,1.0,True
202,1.0,1.0,0.0,0.0,1.0,True
203,0.0,1.0,1.0,0.0,1.0,False
204,1.0,1.0,0.0,1.0,1.0,False
205,1.0,0.0,1.0,0.0,1.0,True
206,1.0,1.0,0.0,1.0,0.0,True
207,1.0,1.0,0.0,0.0,1.0,True
208,1.0,1.0,0.0,0.0,1.0,True
209,1.0,1.0,0.0,0.0,1.0,True
210,1.0,1.0,0.0,0.0,1.0,True
211,1.0,1.0,0.0,0.0,1.0,True
212,1.0,1.0,0.0,0.0,1.0,True
213,1.0,1.0,0.0,0.0,1.0,True
214,1.0,1.0,0.0,0.0,1.0,True
215,0.0,0.0,1.0,0.0,1.0,False
216,1.0,1.0,0.0,1.0,0.0,False
217,1.0,1.0,0.0,0.0,1.0,True
218,1.0,0.0,1.0,0.0,1.0,True
219,1.0,1.0,1.0,1.0,0.0,True
220,1.0,1.0,1.0,1.0,1.0,True
221,1.0,1.0,0.0,1.0,1.0,True
222,1.0,1.0,0.0,0.0,1.0,True
223,1.0,1.0,0.0,0.0,1.0,True
224,1.0,0.0,1.0,0.0,1.0,True
225,1.0,1.0,0.0,1.0,0.0,True
226,1.0,1.0,0.0,0.0,1.0,True
227,1.0,1.0,0.0,0.0,1.0,True
228,1.0,1.0,0.0,0.0,1.0,True
229,1.0,1.0,0.0,0.0,1.0,True
230,1.0,1.0,0.0,0.0,1.0,True
231,1.0,0.0,1.0,0.0,1.0,True
232,1.0,1.0,0.0,1.0,0.0,True
233,1.0,0.0,1.0,0.0,1.0,True
234,1.0,1.0,0.0,1.0,0.0,True
235,1.0,1.0,1.0,0.0,1.0,True
236,1.0,1.0,0.0,1.0,1.0,True
237,1.0,1.0,1.0,0.0,1.0,True
238,1.0,1.0,0.0,1.0,1.0,True
239,1.0,0.0,1.0,0.0,1.0,True
240,1.0,1.0,1.0,1.0,0.0,True
241,1.0,1.0,1.0,1.0,1.0,True
242,1.0,1.0,0.0,1.0,1.0,True
243,1.0,1.0,0.0,0.0,1.0,True
244,1.0,0.0,1.0,0.0,1.0,True
245,1.0,0.0,0.0,1.0,0.0,True
246,1.0,1.0,1.0,0.0,0.0,True
247,1.0,1.0,0.0,1.0,1.0,True
248,1.0,1.0,0.0,0.0,1.0,True
249,1.0,1.0,0.0,0.0,1.0,True
250,1.0,1.0,0.0,0.0,1.0,True
251,1.0,1.0,0.0,0.0,1.0,True
252,1.0,1.0,0.0,0.0,1.0,True
253,1.0,0.0,1.0,0.0,1.0,True
254,1.0,1.0,0.0,1.0,0.0,True
255,1.0,0.0,1.0,0.0,1.0,True
256,1.0,1.0,0.0,1.0,0.0,True
257,1.0,1.0,0.0,0.0,1.0,True
258,1.0,1.0,1.0,0.0,1.0,True
259,1.0,0.0,1.0,1.0,1.0,True
260,1.0,1.0,0.0,1.0,0.0,True
261,1.0,1.0,0.0,0.0,1.0,True
262,1.0,1.0,0.0,0.0,1.0,True
263,1.0,1.0,0.0,0.0,1.0,True
264,1.0,1.0,0.0,0.0,1.0,True
265,1.0,1.0,0.0,0.0,1.0,True
266,1.0,1.0,0.0,0.0,1.0,True
267,1.0,0.0,1.0,0.0,1.0,True
268,1.0,1.0,0.0,1.0,0.0,True
269,1.0,1.0,0.0,0.0,1.0,True
270,1.0,1.0,0.0,0.0,1.0,True
271,1.0,1.0,0.0,0.0,1.0,True
272,1.0,0.0,0.0,0.0,1.0,True
273,1.0,0.0,1.0,0.0,0.0,True
274,1.0,1.0,1.0,1.0,0.0,True
275,1.0,1.0,0.0,1.0,1.0,True
276,1.0,0.0,1.0,0.0,1.0,True
277,1.0,1.0,0.0,1.0,0.0,True
278,1.0,1.0,1.0,0.0,1.0,True
279,1.0,1.0,1.0,1.0,1.0,True
280,1.0,0.0,1.0,1.0,1.0,True
281,1.0,1.0,0.0,1.0,0.0,True
282,1.0,1.0,0.0,0.0,1.0,True
283,1.0,1.0,0.0,0.0,1.0,True
284,1.0,1.0,0.0,0.0,1.0,True
285,1.0,1.0,1.0,0.0,1.0,True
286,1.0,0.0,1.0,1.0,1.0,True
287,1.0,1.0,0.0,1.0,0.0,True
288,1.0,1.0,0.0,0.0,1.0,True
289,1.0,1.0,0.0,0.0,1.0,True
290,1.0,1.0,0.0,0.0,1.0,True
291,1.0,1.0,1.0,0.0,1.0,True
292,1.0,1.0,1.0,1.0,1.0,True
293,1.0,1.0,1.0,1.0,1.0,True
294,1.0,1.0,0.0,1.0,1.0,True
295,1.0,1.0,1.0,0.0,1.0,True
296,1.0,1.0,1.0,1.0,1.0,True
297,1.0,1.0,1.0,1.0,1.0,True
298,1.0,0.0,1.0,1.0,1.0,True
299,1.0,1.0,0.0,1.0,0.0,True
300,1.0,0.0,0.0,0.0,1.0,True
301,1.0,1.0,1.0,0.0,0.0,True
302,1.0,1.0,1.0,1.0,1.0,True
303,1.0,1.0,1.0,1.0,1.0,True
304,1.0,0.0,1.0,1.0,1.0,True
305,1.0,1.0,0.0,1.0,0.0,True
306,1.0,0.0,0.0,0.0,1.0,True
307,1.0,0.0,1.0,0.0,0.0,True
308,1.0,1.0,1.0,1.0,0.0,True
309,1.0,1.0,1.0,1.0,1.0,True
310,1.0,1.0,1.0,1.0,1.0,True
311,1.0,1.0,1.0,1.0,1.0,True
