,action_stage_1,transition_type,reward,prev_reward,transition_prev,stay
0,0.0,0.0,0.0,0.0,0.0,False
1,1.0,1.0,0.0,0.0,0.0,False
2,0.0,1.0,1.0,0.0,1.0,False
3,0.0,1.0,1.0,1.0,1.0,True
4,0.0,0.0,0.0,1.0,1.0,True
5,0.0,1.0,1.0,0.0,0.0,True
6,1.0,1.0,0.0,1.0,1.0,False
7,1.0,0.0,0.0,0.0,1.0,True
8,0.0,1.0,1.0,0.0,0.0,False
9,1.0,1.0,0.0,1.0,1.0,False
10,1.0,1.0,0.0,0.0,1.0,True
11,0.0,1.0,1.0,0.0,1.0,False
12,1.0,0.0,1.0,1.0,1.0,False
13,0.0,0.0,1.0,1.0,0.0,False
14,1.0,0.0,1.0,1.0,0.0,False
15,0.0,0.0,0.0,1.0,0.0,False
16,1.0,0.0,1.0,0.0,0.0,False
17,1.0,1.0,0.0,1.0,0.0,True
18,1.0,0.0,0.0,0.0,1.0,True
19,1.0,1.0,0.0,0.0,0.0,True
20,1.0,1.0,0.0,0.0,1.0,True
21,0.0,1.0,1.0,0.0,1.0,False
22,0.0,1.0,1.0,1.0,1.0,True
23,1.0,1.0,0.0,1.0,1.0,False
24,0.0,1.0,1.0,0.0,1.0,False
25,1.0,1.0,1.0,1.0,1.0,False
26,1.0,0.0,1.0,1.0,1.0,True
27,1.0,1.0,0.0,1.0,0.0,True
28,1.0,1.0,0.0,0.0,1.0,True
29,0.0,1.0,1.0,0.0,1.0,False
30,0.0,1.0,1.0,1.0,1.0,True
31,1.0,1.0,0.0,1.0,1.0,False
32,0.0,0.0,0.0,0.0,1.0,False
33,1.0,1.0,1.0,0.0,0.0,False
34,0.0,0.0,0.0,1.0,1.0,False
35,1.0,0.0,0.0,0.0,0.0,False
36,0.0,1.0,0.0,0.0,0.0,False
37,0.0,0.0,0.0,0.0,1.0,True
38,1.0,1.0,0.0,0.0,0.0,False
39,1.0,1.0,0.0,0.0,1.0,True
40,0.0,1.0,1.0,0.0,1.0,False
41,1.0,1.0,1.0,1.0,1.0,False
42,1.0,1.0,0.0,1.0,1.0,True
43,1.0,1.0,0.0,0.0,1.0,True
44,0.0,1.0,1.0,0.0,1.0,False
45,1.0,0.0,1.0,1.0,1.0,False
46,1.0,1.0,0.0,1.0,0.0,True
47,0.0,0.0,0.0,0.0,1.0,False
48,0.0,1.0,0.0,0.0,0.0,True
49,1.0,1.0,0.0,0.0,1.0,False
50,0.0,1.0,1.0,0.0,1.0,False
51,0.0,1.0,1.0,1.0,1.0,True
52,0.0,1.0,1.0,1.0,1.0,True
53,1.0,0.0,1.0,1.0,1.0,False
54,0.0,1.0,0.0,1.0,0.0,False
55,1.0,1.0,0.0,0.0,1.0,False
56,0.0,0.0,0.0,0.0,1.0,False
57,1.0,1.0,0.0,0.0,0.0,False
58,1.0,1.0,0.0,0.0,1.0,True
59,1.0,1.0,0.0,0.0,1.0,True
60,0.0,0.0,0.0,0.0,1.0,False
61,1.0,1.0,0.0,0.0,0.0,False
62,0.0,0.0,0.0,0.0,1.0,False
63,0.0,1.0,1.0,0.0,0.0,True
64,0.0,0.0,0.0,1.0,1.0,True
65,0.0,0.0,0.0,0.0,0.0,True
66,1.0,1.0,0.0,0.0,0.0,False
67,0.0,1.0,1.0,0.0,1.0,False
68,1.0,1.0,0.0,1.0,1.0,False
69,0.0,1.0,1.0,0.0,1.0,False
70,0.0,1.0,1.0,1.0,1.0,True
71,1.0,1.0,0.0,1.0,1.0,False
72,1.0,1.0,1.0,0.0,1.0,True
73,1.0,1.0,0.0,1.0,1.0,True
74,0.0,1.0,1.0,0.0,1.0,False
75,0.0,1.0,1.0,1.0,1.0,True
76,1.0,1.0,1.0,1.0,1.0,False
77,0.0,1.0,1.0,1.0,1.0,False
