,action_stage_1,transition_type,reward,prev_reward,transition_prev,stay
0,1.0,1.0,0.0,0.0,0.0,False
1,0.0,0.0,0.0,0.0,1.0,False
2,0.0,1.0,1.0,0.0,0.0,True
3,1.0,1.0,0.0,1.0,1.0,False
4,0.0,0.0,0.0,0.0,1.0,False
5,0.0,1.0,0.0,0.0,0.0,True
6,0.0,0.0,1.0,0.0,1.0,True
7,0.0,1.0,1.0,1.0,0.0,True
8,0.0,1.0,1.0,1.0,1.0,True
9,0.0,1.0,0.0,1.0,1.0,True
10,0.0,1.0,1.0,0.0,1.0,True
11,0.0,1.0,1.0,1.0,1.0,True
12,1.0,1.0,0.0,1.0,1.0,False
13,0.0,0.0,0.0,0.0,1.0,False
14,1.0,1.0,0.0,0.0,0.0,False
15,1.0,1.0,0.0,0.0,1.0,True
16,0.0,0.0,0.0,0.0,1.0,False
17,1.0,1.0,0.0,0.0,0.0,False
18,0.0,1.0,1.0,0.0,1.0,False
19,0.0,1.0,1.0,1.0,1.0,True
20,0.0,1.0,1.0,1.0,1.0,True
21,0.0,1.0,1.0,1.0,1.0,True
22,0.0,0.0,0.0,1.0,1.0,True
23,0.0,1.0,1.0,0.0,0.0,True
24,0.0,1.0,1.0,1.0,1.0,True
25,0.0,1.0,1.0,1.0,1.0,True
26,0.0,1.0,1.0,1.0,1.0,True
27,0.0,1.0,0.0,1.0,1.0,True
28,0.0,1.0,1.0,0.0,1.0,True
29,1.0,1.0,1.0,1.0,1.0,False
30,0.0,1.0,1.0,1.0,1.0,False
31,1.0,0.0,0.0,1.0,1.0,False
32,0.0,1.0,1.0,0.0,0.0,False
33,0.0,0.0,0.0,1.0,1.0,True
34,0.0,1.0,1.0,0.0,0.0,True
35,0.0,0.0,0.0,1.0,1.0,True
36,0.0,1.0,1.0,0.0,0.0,True
37,0.0,0.0,0.0,1.0,1.0,True
38,0.0,1.0,1.0,0.0,0.0,True
39,0.0,1.0,1.0,1.0,1.0,True
40,0.0,0.0,0.0,1.0,1.0,True
41,0.0,1.0,1.0,0.0,0.0,True
42,0.0,1.0,1.0,1.0,1.0,True
43,0.0,0.0,0.0,1.0,1.0,True
44,0.0,0.0,0.0,0.0,0.0,True
45,0.0,1.0,1.0,0.0,0.0,True
46,0.0,1.0,1.0,1.0,1.0,True
47,0.0,1.0,1.0,1.0,1.0,True
48,0.0,1.0,1.0,1.0,1.0,True
49,0.0,0.0,0.0,1.0,1.0,True
50,0.0,1.0,0.0,0.0,0.0,True
51,0.0,1.0,1.0,0.0,1.0,True
52,0.0,1.0,1.0,1.0,1.0,True
53,0.0,0.0,0.0,1.0,1.0,True
54,0.0,1.0,1.0,0.0,0.0,True
55,0.0,1.0,1.0,1.0,1.0,True
56,1.0,1.0,0.0,1.0,1.0,False
57,0.0,1.0,0.0,0.0,1.0,False
58,0.0,1.0,1.0,0.0,1.0,True
59,0.0,1.0,1.0,1.0,1.0,True
60,0.0,1.0,1.0,1.0,1.0,True
61,0.0,1.0,1.0,1.0,1.0,True
62,0.0,1.0,0.0,1.0,1.0,True
63,1.0,1.0,1.0,0.0,1.0,False
64,0.0,1.0,1.0,1.0,1.0,False
65,0.0,1.0,0.0,1.0,1.0,True
66,0.0,1.0,1.0,0.0,1.0,True
67,0.0,1.0,1.0,1.0,1.0,True
68,0.0,1.0,0.0,1.0,1.0,True
69,0.0,1.0,1.0,0.0,1.0,True
70,0.0,1.0,1.0,1.0,1.0,True
71,1.0,1.0,0.0,1.0,1.0,False
72,0.0,1.0,1.0,0.0,1.0,False
73,0.0,0.0,0.0,1.0,1.0,True
74,0.0,1.0,0.0,0.0,0.0,True
75,0.0,1.0,1.0,0.0,1.0,True
76,0.0,1.0,1.0,1.0,1.0,True
77,0.0,1.0,1.0,1.0,1.0,True
78,0.0,1.0,1.0,1.0,1.0,True
79,0.0,1.0,1.0,1.0,1.0,True
80,0.0,0.0,0.0,1.0,1.0,True
81,1.0,0.0,1.0,0.0,0.0,False
82,0.0,0.0,1.0,1.0,0.0,False
83,1.0,0.0,1.0,1.0,0.0,False
84,0.0,1.0,1.0,1.0,0.0,False
85,0.0,0.0,0.0,1.0,1.0,True
86,0.0,1.0,0.0,0.0,0.0,True
87,1.0,1.0,1.0,0.0,1.0,False
88,0.0,1.0,1.0,1.0,1.0,False
89,0.0,1.0,1.0,1.0,1.0,True
90,1.0,1.0,0.0,1.0,1.0,False
91,0.0,0.0,0.0,0.0,1.0,False
92,0.0,1.0,1.0,0.0,0.0,True
93,0.0,1.0,1.0,1.0,1.0,True
94,0.0,1.0,1.0,1.0,1.0,True
95,0.0,0.0,0.0,1.0,1.0,True
96,0.0,0.0,1.0,0.0,0.0,True
97,0.0,1.0,0.0,1.0,0.0,True
98,1.0,1.0,0.0,0.0,1.0,False
99,1.0,0.0,1.0,0.0,1.0,True
100,1.0,1.0,1.0,1.0,0.0,True
101,0.0,0.0,0.0,1.0,1.0,False
102,1.0,0.0,0.0,0.0,0.0,False
103,1.0,1.0,1.0,0.0,0.0,True
104,1.0,1.0,0.0,1.0,1.0,True
105,1.0,0.0,0.0,0.0,1.0,True
106,0.0,1.0,0.0,0.0,0.0,False
107,1.0,0.0,0.0,0.0,1.0,False
108,1.0,1.0,1.0,0.0,0.0,True
109,1.0,1.0,1.0,1.0,1.0,True
110,0.0,0.0,1.0,1.0,1.0,False
111,1.0,1.0,1.0,1.0,0.0,False
112,1.0,1.0,1.0,1.0,1.0,True
113,0.0,1.0,0.0,1.0,1.0,False
114,0.0,1.0,1.0,0.0,1.0,True
115,1.0,0.0,0.0,1.0,1.0,False
116,1.0,1.0,1.0,0.0,0.0,True
117,0.0,1.0,0.0,1.0,1.0,False
118,1.0,1.0,1.0,0.0,1.0,False
119,0.0,0.0,1.0,1.0,1.0,False
120,0.0,1.0,1.0,1.0,0.0,True
121,1.0,1.0,1.0,1.0,1.0,False
122,1.0,1.0,1.0,1.0,1.0,True
123,1.0,1.0,1.0,1.0,1.0,True
124,0.0,1.0,1.0,1.0,1.0,False
125,1.0,1.0,1.0,1.0,1.0,False
126,1.0,1.0,0.0,1.0,1.0,True
127,1.0,0.0,0.0,0.0,1.0,True
128,1.0,1.0,0.0,0.0,0.0,True
129,1.0,1.0,1.0,0.0,1.0,True
130,0.0,1.0,0.0,1.0,1.0,False
131,1.0,1.0,1.0,0.0,1.0,False
132,0.0,1.0,0.0,1.0,1.0,False
133,1.0,1.0,1.0,0.0,1.0,False
134,1.0,1.0,1.0,1.0,1.0,True
135,1.0,0.0,0.0,1.0,1.0,True
136,1.0,1.0,1.0,0.0,0.0,True
137,1.0,1.0,1.0,1.0,1.0,True
138,1.0,1.0,1.0,1.0,1.0,True
139,1.0,1.0,1.0,1.0,1.0,True
140,1.0,1.0,0.0,1.0,1.0,True
141,1.0,1.0,1.0,0.0,1.0,True
142,1.0,0.0,0.0,1.0,1.0,True
143,1.0,1.0,1.0,0.0,0.0,True
144,1.0,1.0,1.0,1.0,1.0,True
145,1.0,0.0,1.0,1.0,1.0,True
146,1.0,1.0,1.0,1.0,0.0,True
147,1.0,1.0,1.0,1.0,1.0,True
148,0.0,1.0,0.0,1.0,1.0,False
149,1.0,1.0,1.0,0.0,1.0,False
150,1.0,0.0,1.0,1.0,1.0,True
151,1.0,1.0,1.0,1.0,0.0,True
152,0.0,0.0,1.0,1.0,1.0,False
153,1.0,1.0,1.0,1.0,0.0,False
154,1.0,1.0,1.0,1.0,1.0,True
155,0.0,1.0,0.0,1.0,1.0,False
156,1.0,1.0,1.0,0.0,1.0,False
157,0.0,0.0,1.0,1.0,1.0,False
158,1.0,1.0,0.0,1.0,0.0,False
159,1.0,1.0,0.0,0.0,1.0,True
160,1.0,1.0,1.0,0.0,1.0,True
161,0.0,1.0,0.0,1.0,1.0,False
162,1.0,1.0,0.0,0.0,1.0,False
163,1.0,1.0,1.0,0.0,1.0,True
164,1.0,1.0,1.0,1.0,1.0,True
165,1.0,1.0,1.0,1.0,1.0,True
166,0.0,1.0,0.0,1.0,1.0,False
167,1.0,1.0,1.0,0.0,1.0,False
168,1.0,1.0,1.0,1.0,1.0,True
169,0.0,1.0,0.0,1.0,1.0,False
170,1.0,1.0,1.0,0.0,1.0,False
171,1.0,1.0,0.0,1.0,1.0,True
172,1.0,1.0,1.0,0.0,1.0,True
173,1.0,0.0,0.0,1.0,1.0,True
174,1.0,1.0,1.0,0.0,0.0,True
175,1.0,1.0,1.0,1.0,1.0,True
176,0.0,1.0,0.0,1.0,1.0,False
177,1.0,1.0,1.0,0.0,1.0,False
178,1.0,1.0,0.0,1.0,1.0,True
